NAME,AMW,ATDF,BOVM,BUR,CBO,CC,CM,CRIX,DAC,DIT,FANOUT,FDP,GREEDY,LOCC,NAS,NDU,NOA,NOAM,NOD,NOM,NOPA,TCC,WMC,WOC,acsm,is_brain
AuthSchemaChangeListener,0.8,2,2,1.0,1,0,0,0.0,0,1,2,1,0,25,2,0,0,0,5,0,0.0,4,1.0,,0.22314049586776893,False
CassandraNetworkAuthorizer,1.89,1,0,1.0,7,0,0,0.0,0,0,7,1,0,118,0,0,1,0,9,0,0.08,17,1.0,,0.05103800966854028,False
DataResource,2.28,0,0,1.0,0,2,2,0.0,4,0,0,0,0,233,12,0,8,0,18,0,0.09,41,1.0,,0.36734900288454453,False
JMXResource,1.86,0,0,1.0,0,1,1,0.0,1,0,0,0,0,154,7,0,5,0,14,0,0.24,26,1.0,,0.033597269412244224,False
CassandraRoleManagerTest,1.0,0,0,1.0,7,0,0,0.0,0,0,18,0,0,54,0,0,0,0,3,0,0.0,3,1.0,,1,0
PasswordAuthenticatorTest,0.75,0,0,1.0,0,0,0,0.0,0,1,0,0,0,101,0,0,1,0,4,0,0.0,3,1.0,,1,0
AbstractMarker,1.0,0,0,1.0,1,0,0,0.0,1,1,1,0,0,132,0,0,2,1,4,0,0.0,4,1.0,,0.11111111111111106,False
AssignmentTestable,1.5,0,0,1.0,0,3,3,0.0,0,0,0,0,0,51,0,0,0,0,4,0,0.0,6,1.0,,1,0
INRaw,1.0,4,1,1.0,2,0,0,0.5,0,2,6,1,0,19,0,0,0,0,3,0,0.0,3,1.0,,1,0
InternedKey,2.33,0,0,1.0,0,0,0,0.0,2,0,0,0,0,30,0,0,2,0,3,0,1.0,7,1.0,,1,0
,3.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,16,0,0,0,0,1,0,1.0,3,1.0,,1,0
1,1.0,0,1,1.0,0,0,0,0.0,0,2,0,0,0,15,1,0,0,0,2,0,0.0,2,1.0,,1,0
Marker,2.33,3,0,0.67,3,0,0,0.0,0,2,3,3,0,34,2,0,0,0,3,0,0.0,7,1.0,,1,0
Setter,2.0,3,0,1.0,1,0,0,0.0,0,1,3,1,0,16,0,0,0,0,2,0,1.0,4,1.0,,1,0
Adder,2.0,4,0,1.0,3,0,0,0.0,0,1,4,3,0,19,0,0,0,0,2,0,1.0,4,1.0,,1,0
Substracter,2.5,4,0,1.0,3,0,0,0.0,0,1,4,3,0,22,0,0,0,0,2,0,1.0,5,1.0,,1,0
Deleter,1.5,2,0,1.0,1,0,0,0.0,0,1,2,1,0,15,0,0,0,0,2,0,1.0,3,1.0,,1,0
CQLFragmentParser,1.0,1,0,1.0,1,0,0,0.0,0,0,1,1,0,54,0,0,0,0,2,0,0.0,2,1.0,,0.005217292966811361,False
CQLParserFunction,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,5,0,0,0,0,1,0,1.0,0,1.0,,1,0
QueryHandler,0.0,0,0,1.0,0,2,2,0.0,0,0,0,0,0,54,0,0,0,1,6,0,0.0,0,1.0,,1,0
Builder,1.72,0,0,1.0,1,1,5,0.0,0,0,8,0,0,261,0,0,5,0,18,0,0.04,31,1.0,,1,0
ErrorListener,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,19,0,0,0,0,2,0,0.0,0,1.0,,0.14289586645422547,False
RawUpdate,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,22,0,0,0,6,2,0,0.0,0,1.0,,1,0
RawDeletion,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,21,0,0,0,3,2,0,0.0,0,1.0,,1,0
SetValue,2.5,2,0,1.0,2,2,2,0.0,0,0,2,2,0,49,0,0,1,0,4,0,0.33,10,1.0,,1,0
SetElement,2.25,1,0,1.0,2,0,0,0.0,0,0,2,1,0,46,0,0,2,0,4,0,0.33,9,1.0,,1,0
SetField,2.0,3,0,1.0,3,0,0,0.0,1,0,3,3,0,39,0,0,2,0,4,0,1.0,8,1.0,,1,0
Addition,2.75,1,0,1.0,3,0,0,0.0,0,0,3,1,0,55,0,0,1,0,4,0,0.33,11,1.0,,1,0
Substraction,2.5,1,0,1.0,3,0,0,0.0,0,0,3,1,0,56,0,0,1,0,4,0,0.33,10,1.0,,1,0
Prepend,1.5,2,0,1.0,2,0,0,0.0,0,0,2,2,0,31,0,0,1,0,4,0,0.33,6,1.0,,1,0
ColumnDeletion,1.0,0,0,1.0,1,0,0,0.0,1,0,1,0,0,20,0,0,1,0,3,0,0.0,3,1.0,,1,0
ElementDeletion,2.67,0,0,1.0,1,0,0,0.0,1,0,1,0,0,38,0,0,2,0,3,0,0.0,8,1.0,,1,0
FieldDeletion,2.0,1,0,1.0,1,0,0,0.0,2,0,1,1,0,29,0,0,2,0,3,0,0.0,6,1.0,,1,0
Validation,4.0,0,0,1.0,1,0,0,0.0,0,0,1,0,0,34,0,0,0,0,1,0,1.0,4,1.0,,0.027138416664401428,False
BatchTests,1.47,0,0,1.0,1,0,0,0.0,1,1,2,0,0,154,0,0,6,0,15,0,0.24,22,1.0,,1,0
CDCStatementTest,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,34,0,0,0,0,4,0,0.0,4,1.0,,1,0
ColumnIdentifierTest,1.6,9,0,1.0,3,0,0,0.0,0,0,10,2,0,85,0,0,0,0,5,0,0.1,8,1.0,,1,0
DeleteTest,1.33,0,0,1.0,0,0,0,0.0,0,1,0,0,0,118,0,0,8,0,3,0,0.0,4,1.0,,1,0
DurationTest,1.0,0,0,1.0,1,0,0,0.0,0,0,9,0,0,152,0,0,0,0,10,0,0.07,10,1.0,,1,0
ErrorCollectorTest,1.0,1,0,1.0,1,0,0,0.0,0,0,1,1,0,234,0,0,0,0,6,0,0.0,6,1.0,,1,0
IndexQueryPagingTest,2.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,129,0,0,0,0,6,0,0.0,12,1.0,,1,0
NonNativeTimestampTest,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,23,0,0,0,0,1,0,1.0,1,1.0,,1,0
PagingTest,2.33,0,0,1.0,2,0,0,0.0,0,0,3,0,0,113,0,0,5,0,3,0,0.67,7,1.0,,1,0
QueryWithIndexedSSTableTest,2.5,1,0,1.0,1,0,0,0.0,0,1,1,1,0,55,0,0,0,0,2,0,0.0,5,1.0,,1,0
ReservedKeywordsTest,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,18,0,0,0,0,1,0,1.0,1,1.0,,1,0
SimpleQueryTest,1.61,0,0,1.0,0,0,0,0.0,0,1,0,0,0,542,0,0,0,0,18,0,0.0,29,1.0,,1,0
UDHelperTest,1.0,0,0,1.0,3,0,0,0.0,0,0,3,0,0,98,0,0,0,0,3,0,1.0,3,1.0,,1,0
UFTestCustomType,1.0,1,0,1.0,1,0,0,0.0,0,1,2,1,0,27,0,0,0,0,5,0,0.0,5,1.0,,1,0
AbstractNetworkTopologySnitch,4.33,1,0,1.0,1,1,1,0.0,0,1,1,1,0,44,0,0,0,6,3,0,0.0,13,1.0,,1,0
AlibabaCloudSnitch,3.75,0,0,1.0,3,0,0,0.0,0,2,4,0,0,101,0,0,8,0,4,0,0.33,15,1.0,,0.013119859344387249,False
DynamicEndpointSnitchMBean,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,37,0,0,0,0,9,0,0.0,0,1.0,,0.027451094743027482,False
Ec2MultiRegionSnitch,1.5,1,0,1.0,2,0,0,0.0,0,3,3,1,0,39,1,0,3,0,2,0,1.0,3,1.0,,0.03637659866363732,False
EndpointsForToken,0.91,0,0,1.0,1,3,4,0.0,1,1,2,0,0,118,0,1,3,1,11,0,0.03,10,1.0,,0.26466186402024283,False
EndpointSnitchInfo,0.86,1,0,1.0,1,0,0,0.0,0,0,1,1,0,32,1,0,0,0,7,0,0.0,6,1.0,,0.0625,False
EndpointSnitchInfoMBean,0.0,0,0,1.0,0,3,4,0.0,0,0,0,0,0,32,0,0,0,1,5,0,0.0,0,1.0,,0.3072043248808538,False
GoogleCloudSnitch,3.75,0,0,1.0,3,0,0,0.0,0,2,4,0,0,86,0,0,7,0,4,0,0.33,15,1.0,,0.0266694560832959,False
ReplicaTester,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,13,1,0,0,0,2,0,1.0,2,1.0,,1,0
EndpointTester,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,13,1,0,0,0,2,0,1.0,2,1.0,,1,0
RackInferringSnitch,0.67,1,0,1.0,1,0,0,0.0,0,2,1,1,0,12,0,0,0,0,3,0,1.0,2,1.0,,1,0
ReconnectableSnitchHelper,2.4,1,0,1.0,3,0,0,0.0,0,0,5,1,0,105,0,0,4,0,10,0,0.03,24,1.0,,0.08665077456926024,False
ReplicaLayout,1.36,4,0,1.0,4,0,0,0.0,0,0,4,4,0,301,0,0,1,0,11,0,0.0,15,1.0,,0.06658553984559222,False
ForTokenRead,1.33,0,0,1.0,1,0,0,0.0,0,1,1,0,0,21,1,0,0,0,3,0,0.0,4,1.0,,1,0
ForToken,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,4,0,0,0,2,1,0,1.0,0,1.0,,1,0
ForRange,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,4,0,0,0,1,1,0,1.0,0,1.0,,1,0
ForTokenWrite,1.25,0,0,1.0,1,0,0,0.0,0,1,1,0,0,27,1,0,0,0,4,0,0.0,5,1.0,,1,0
SeedProvider,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,4,0,0,0,0,1,0,1.0,0,1.0,,1,0
DynamicEndpointSnitchLongTest,4.0,3,0,1.0,3,0,0,0.0,0,0,3,3,0,76,0,0,0,0,1,0,1.0,4,1.0,,1,0
DynamicEndpointSnitchTest,1.5,2,0,1.0,2,0,0,0.0,0,0,2,2,0,85,0,0,0,0,4,0,0.0,6,1.0,,1,0
GossipingPropertyFileSnitchTest,1.0,0,0,1.0,1,0,0,0.0,0,0,2,0,0,33,0,0,0,0,3,0,0.0,3,1.0,,1,0
PendingRangeMapsTest,1.0,2,0,1.0,2,0,0,0.0,0,0,2,2,0,76,0,0,0,0,4,0,0.0,4,1.0,,1,0
ReplicaLayoutTest,1.0,0,0,1.0,1,0,0,0.0,0,0,1,0,0,46,0,0,0,0,2,0,0.0,2,1.0,,1,0
ReplicaPlansTest,1.0,0,0,1.0,1,0,0,0.0,0,0,1,0,0,83,0,0,0,0,3,0,0.0,3,1.0,,1,0
ReplicationFactorTest,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,56,0,0,0,0,5,0,0.0,5,1.0,,1,0
FakeSimpleStrategy,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,16,0,0,1,0,2,0,1.0,2,1.0,,1,0
FakeNetworkTopologyStrategy,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,16,0,0,1,0,2,0,1.0,2,1.0,,1,0
BatchlogCleanup,1.5,1,0,1.0,1,1,1,0.0,1,0,1,1,0,20,0,0,3,0,2,0,1.0,3,1.0,,1,0
BatchlogCleanupCallback,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,4,0,0,0,0,1,0,1.0,0,1.0,,1,0
CacheServiceMBean,0.0,0,0,1.0,0,2,6,0.0,0,0,0,0,0,46,0,0,0,0,19,0,0.0,0,1.0,,1,0
CASRequest,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,19,0,0,0,0,3,0,0.0,0,1.0,,1,0
DatacenterSyncWriteResponseHandler,2.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,70,0,0,3,0,3,0,1.0,6,1.0,,1,0
DatacenterWriteResponseHandler,1.67,0,0,1.0,0,0,0,0.0,0,1,0,0,0,34,0,0,1,0,3,0,0.0,5,1.0,,1,0
DefaultFSErrorHandler,4.0,3,0,1.0,2,0,0,0.0,0,0,3,2,0,69,0,0,1,0,3,0,1.0,12,1.0,,1,0
GCInspectorMXBean,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,12,0,0,0,0,6,0,0.0,0,1.0,,1,0
IEndpointLifecycleSubscriber,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,38,0,0,0,0,5,0,0.0,0,1.0,,1,0
NativeAccessMBean,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,6,0,0,0,0,2,0,0.0,0,1.0,,1,0
StartupCheck,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,13,0,0,0,0,1,0,1.0,0,1.0,,1,0
StorageProxyMBean,0.0,0,0,1.0,0,2,14,0.0,0,0,0,0,0,82,0,0,0,0,59,0,0.0,0,1.0,,1,0
StorageServiceMBean,0.0,0,0,1.0,0,3,116,0.0,0,0,0,0,0,806,0,0,0,0,226,0,0.0,0,1.0,,1,0
TruncateResponseHandler,1.6,0,0,1.0,2,0,0,0.0,1,0,3,0,0,65,0,0,6,0,5,0,0.5,8,1.0,,1,0
JoinTokenRingTest,1.0,3,0,1.0,1,0,0,0.0,0,0,3,1,0,22,0,0,0,0,2,0,0.0,2,1.0,,1,0
OptionalTasksTest,1.0,0,0,1.0,2,0,0,0.0,0,0,4,0,0,55,0,0,2,0,3,0,1.0,3,1.0,,1,0
PaxosStateTest,0.67,0,0,1.0,0,0,0,0.0,0,0,0,0,0,84,0,0,0,0,3,0,0.0,2,1.0,,1,0
RMIServerSocketFactoryImplTest,1.0,0,0,1.0,1,0,0,0.0,0,0,1,0,0,11,0,0,0,0,1,0,1.0,1,1.0,,1,0
StorageServiceAccessor,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,7,0,0,0,0,1,0,1.0,1,1.0,,1,0
BinLogArchiver,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,5,0,0,0,0,2,0,0.0,0,1.0,,1,0
ConfigurationLoader,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,10,0,0,0,2,1,0,1.0,0,1.0,,1,0
CassandraRelevantPropertiesTest,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,120,0,0,1,0,8,0,1.0,8,1.0,,1,0
TestLoader,0.5,0,0,1.0,0,0,0,0.0,0,0,0,0,0,9,0,0,0,0,2,0,1.0,1,1.0,,1,0
OverrideConfigurationLoader,1.0,0,0,1.0,0,0,0,0.0,1,0,0,0,0,19,1,0,1,0,2,0,0.0,2,1.0,,1,0
YamlConfigurationLoaderTest,1.0,0,0,1.0,1,0,0,0.0,0,0,1,0,0,24,0,0,0,0,1,0,1.0,1,1.0,,1,0
CassandraException,1.0,0,0,1.0,0,0,0,0.0,0,3,0,0,0,21,0,0,1,22,3,0,1.0,3,1.0,,0.12500000000000033,False
TransportException,0.0,0,0,1.0,0,1,4,0.0,0,0,0,0,0,12,0,0,0,25,2,0,0.0,0,1.0,,0.10390518858769507,False
OperationExecutionException,1.0,0,0,1.0,0,0,0,0.0,0,5,0,0,0,31,1,0,0,0,2,0,1.0,2,1.0,,0.1318743403004147,False
Serializer,1.75,2,0,1.0,2,0,0,0.0,0,0,2,2,0,24,0,0,0,0,4,0,0.33,7,1.0,,1,0
1,1.0,2,0,1.0,1,0,0,0.0,0,1,2,1,0,20,0,0,0,0,3,0,0.33,3,1.0,,1,0
AuthenticateMessageTest,1.0,0,0,1.0,1,0,0,0.0,0,1,2,0,0,15,0,0,0,0,2,0,0.0,2,1.0,,1,0
PrepareMessageTest,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,15,0,0,0,0,2,0,0.0,2,1.0,,1,0
BatchlogManagerMBean,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,19,0,0,0,0,3,0,0.0,0,1.0,,0.016191072133913565,False
AsyncChannelPromise,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,132,0,0,1,0,23,0,0.0,23,1.0,,0.39058257924776857,False
AsyncMessageOutputPlus,2.17,0,0,1.0,0,0,0,0.0,0,1,0,0,0,92,0,0,7,0,6,0,0.3,13,1.0,,0.04000000000000005,False
BufferPoolAllocator,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,86,0,0,1,2,9,0,0.21,9,1.0,,0.06126766712052697,False
Wrapped,1.67,0,0,1.0,1,0,0,0.0,0,5,1,0,0,27,0,0,1,0,3,0,0.0,5,1.0,,1,0
FrameDecoderLZ4,1.42,1,0,1.0,2,0,0,0.0,0,2,6,1,0,107,1,0,4,0,12,0,0.02,17,1.0,,0.07614094065344364,False
FrameDecoderUnprotected,1.0,0,0,1.0,2,0,0,0.0,0,2,6,0,0,43,1,0,0,0,8,0,0.05,8,1.0,,1,False
FutureResult,1.0,0,0,1.0,0,0,0,0.0,1,1,0,0,0,21,0,0,1,0,2,0,1.0,2,1.0,,0.024993126802761598,False
InboundMessageCallbacks,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,63,0,0,0,0,11,0,0.0,0,1.0,,0.08133516218326367,False
LatencyConsumer,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,4,0,0,0,0,1,0,1.0,0,1.0,,0.1111111111111111,False
LocalBufferPoolAllocator,1.5,1,3,1.0,1,0,0,0.0,0,2,1,1,0,33,0,0,2,0,4,0,1.0,6,1.0,,0.03187090726849849,False
MessagingServiceMBean,0.0,0,0,1.0,0,2,3,0.0,0,0,0,0,0,108,0,0,0,0,27,0,0.0,0,1.0,,1,0
Limit,0.0,0,0,1.0,0,1,3,0.0,0,0,0,0,0,53,0,0,0,2,7,0,0.0,0,1.0,,1,0
OutboundMessageCallbacks,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,14,0,0,0,0,4,0,0.0,0,1.0,,1,0
Pruner,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,12,0,0,0,0,3,0,0.0,0,1.0,,1,0
Concurrent,1.62,0,0,1.0,0,0,0,0.0,1,0,0,0,0,74,0,0,4,0,8,0,0.14,13,1.0,,1,0
LogbackFilter,4.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,48,0,0,2,0,2,0,0.0,8,1.0,,1,0
AsyncChannelPromiseTest,1.0,1,0,1.0,1,0,0,0.0,0,1,1,1,0,47,0,0,0,0,6,0,0.0,6,1.0,,1,0
Matcher,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,8,0,0,0,0,1,0,1.0,0,1.0,,1,0
SocketUtils,2.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,32,0,0,0,0,1,0,1.0,2,1.0,,1,0
VerbTest,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,9,0,0,0,0,1,0,1.0,1,1.0,,1,0
WriteCallbackInfoTest,0.67,2,0,1.0,3,0,0,0.0,0,0,3,2,0,48,0,0,0,0,3,0,0.0,2,1.0,,1,0
IMeasurableMemory,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,9,0,0,0,9,1,0,1.0,0,1.0,,1,0
CacheProvider,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,4,0,0,0,0,1,0,1.0,0,1.0,,1,0
CacheSize,0.0,0,0,1.0,0,1,4,0.0,0,0,0,0,0,12,0,0,0,1,4,0,0.0,0,1.0,,1,0
NopCacheProvider,1.0,0,0,1.0,1,0,0,0.0,0,0,1,0,0,71,0,0,0,0,1,0,1.0,1,1.0,,1,0
RefCountedMemory,1.67,0,3,0.0,0,0,0,0.0,0,1,0,0,0,50,2,0,2,0,6,0,0.1,10,1.0,,0.02784571782870159,False
SerializingCacheProvider,1.0,1,0,1.0,1,0,0,0.0,0,0,1,1,0,41,0,0,0,0,1,0,1.0,1,1.0,,1,0
RowCacheSerializer,1.5,3,0,1.0,3,0,0,0.0,0,0,4,2,0,32,0,0,0,0,4,0,1.0,6,1.0,,1,0
AutoSavingCacheTest,1.25,0,0,1.0,5,0,0,0.0,0,0,6,0,0,63,0,0,2,0,4,0,0.17,5,1.0,,1,0
1,4.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,21,0,0,0,0,1,0,1.0,4,1.0,,1,0
UncomplainingRunnable,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,22,0,0,1,0,2,0,1.0,2,1.0,,1,0
JMXEnabledThreadPoolExecutorMBean,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,30,4,0,0,1,4,0,0.0,0,1.0,,0.10242763141913919,False
ResizableThreadPool,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,22,0,0,0,3,4,0,0.0,0,1.0,,0.12774997139164548,False
WaitQueueTest,2.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,88,0,0,0,0,4,0,0.0,8,1.0,,1,0
DecimalSerializerTest,1.0,0,0,1.0,1,0,0,0.0,0,0,2,0,0,25,0,0,0,0,1,0,1.0,1,1.0,,1,0
TimeSerializerTest,1.0,0,0,1.0,1,0,0,0.0,0,0,4,0,0,217,0,0,0,0,17,0,0.01,17,1.0,,1,0
AbstractAllocator,1.0,1,0,1.0,3,6,8,0.0,0,0,3,1,0,62,0,0,0,2,5,0,0.0,5,1.0,,1,0
CloningBTreeRowBuilder,1.0,0,0,1.0,0,0,0,0.0,1,1,0,0,0,22,0,0,1,0,3,0,1.0,3,1.0,,1,0
BufferPools,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,49,0,0,5,0,3,0,0.0,3,1.0,,1,0
ContextAllocator,1.33,0,1,1.0,1,0,0,0.0,2,1,1,0,0,30,0,0,2,0,3,0,0.0,4,1.0,,1,0
MemtableBufferAllocator,0.8,1,0,1.0,4,1,1,0.0,0,1,6,1,0,24,1,0,0,1,5,0,0.0,4,1.0,,1,0
EnsureOnHeap,0.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,133,0,0,0,2,8,0,0.0,0,1.0,,1,0
CloneToHeap,1.33,6,0,1.0,5,2,2,0.0,0,2,7,4,0,73,1,0,0,0,9,0,0.17,12,1.0,,1,0
1,1.0,0,0,1.0,1,0,0,0.0,0,1,2,0,0,7,0,0,0,0,1,0,1.0,1,1.0,,1,0
2,1.0,1,0,1.0,1,0,0,0.0,0,1,2,1,0,15,0,0,0,0,3,0,1.0,3,1.0,,1,0
NoOp,1.0,0,0,1.0,0,0,0,0.0,0,2,0,0,0,47,1,0,0,0,9,0,0.0,9,1.0,,1,0
HeapPool,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,32,0,0,0,0,2,0,1.0,2,1.0,,1,0
Allocator,1.0,1,0,1.0,1,0,0,0.0,1,2,1,1,0,19,0,0,1,0,3,0,0.0,3,1.0,,1,0
SubAllocator,2.0,2,0,1.0,1,2,3,0.0,0,0,2,1,0,117,0,0,5,0,10,0,0.42,20,1.0,,1,0
NativePool,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,13,0,0,0,0,2,0,1.0,2,1.0,,1,0
IfExistsCondition,1.0,0,1,1.0,0,0,0,0.0,0,1,0,0,0,14,0,0,0,0,2,0,0.0,2,1.0,,1,0
IfNotExistsCondition,1.0,0,1,1.0,0,0,0,0.0,0,1,0,0,0,14,0,0,0,0,2,0,0.0,2,1.0,,1,0
AggregateFunction,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,35,0,0,0,1,1,0,1.0,0,1.0,,1,0
Aggregate,0.0,0,0,1.0,0,1,2,0.0,0,0,0,0,0,22,0,0,0,0,3,0,0.0,0,1.0,,1,0
UDFContext,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,76,0,0,0,0,8,0,0.0,0,1.0,,1,0
NativeAggregateFunction,1.0,0,0,1.0,0,0,0,0.0,0,2,0,0,0,12,1,0,0,0,2,0,1.0,2,1.0,,0.06453932231750684,False
NativeFunction,1.0,0,0,1.0,1,0,0,0.0,0,1,1,0,0,12,0,0,0,12,2,0,1.0,2,1.0,,0.0745420116970713,False
NativeScalarFunction,1.0,0,0,1.0,0,0,0,0.0,0,2,0,0,0,17,1,0,0,10,3,0,0.0,3,1.0,,0.10092086725337934,False
ScalarFunction,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,14,0,0,0,11,2,0,0.0,0,1.0,,1,0
1,1.0,0,0,1.0,1,0,0,0.0,0,3,1,0,0,8,0,0,0,0,1,0,1.0,1,1.0,,1,0
2,2.0,0,0,1.0,1,0,0,0.0,0,3,1,0,0,11,0,0,0,0,1,0,1.0,2,1.0,,1,0
3,2.0,0,0,1.0,1,0,0,0.0,0,3,1,0,0,11,0,0,0,0,1,0,1.0,2,1.0,,1,0
4,3.0,2,0,1.0,2,0,0,0.0,0,3,2,2,0,21,0,0,1,0,1,0,1.0,3,1.0,,1,0
5,3.0,1,0,1.0,1,0,0,0.0,0,3,1,1,0,20,0,0,1,0,1,0,1.0,3,1.0,,1,0
6,3.0,1,0,1.0,2,0,0,0.0,0,3,3,1,0,12,0,0,0,0,1,0,1.0,3,1.0,,1,0
7,3.0,1,0,1.0,2,0,0,0.0,0,3,3,1,0,12,0,0,0,0,1,0,1.0,3,1.0,,1,0
8,3.0,1,0,1.0,2,0,0,0.0,0,3,2,1,0,11,0,0,0,0,1,0,1.0,3,1.0,,1,0
TokenFct,1.67,3,0,1.0,1,0,0,0.0,0,3,3,1,0,32,0,0,1,0,3,0,0.0,5,1.0,,0.04839039481375396,False
UDHelper,2.4,0,0,1.0,1,0,0,0.0,0,0,1,0,0,110,0,0,1,0,10,0,0.02,24,1.0,,0.042031835008990055,False
CastFctsTest,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,291,0,0,0,0,7,0,0.0,7,1.0,,1,0
OperationFctsTest,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,833,0,0,0,0,13,0,0.01,13,1.0,,1,0
TimeFctsTest,1.0,7,0,1.0,7,0,0,0.0,0,0,16,4,0,131,0,0,6,0,14,0,0.68,14,1.0,,1,0
ParsedComparator,0.0,0,0,1.0,0,1,1,0.0,0,0,0,0,0,7,0,0,0,0,4,0,0.0,0,1.0,,1,0
,2.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,7,0,0,0,0,1,0,1.0,2,1.0,,1,0
CollectionPathSerializer,1.0,0,0,1.0,2,0,0,0.0,0,0,6,0,0,22,0,0,0,0,4,0,0.0,4,1.0,,1,0
FrozenType,1.14,1,0,1.0,1,0,0,0.0,0,1,1,1,0,42,0,0,0,0,7,0,0.0,8,1.0,,1,False
PartitionerDefinedOrder,1.08,0,0,1.0,0,0,0,0.0,0,1,0,0,0,79,0,0,1,0,12,0,0.02,13,1.0,,0.019978926256386753,False
AbstractCompositeTypeTest,1.0,0,0,1.0,1,0,0,0.0,0,0,2,0,0,30,0,0,0,0,2,0,0.0,2,1.0,,1,0
BytesTypeTest,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,17,0,0,2,0,2,0,0.0,2,1.0,,1,0
CollectionTypeTest,2.29,2,0,1.0,3,0,0,0.0,0,0,4,2,0,175,0,0,0,0,7,0,0.71,16,1.0,,1,0
CompositeTypeTest,2.23,7,0,1.0,6,0,0,0.0,0,0,10,4,0,302,0,0,5,0,13,0,0.15,29,1.0,,1,0
DecimalTypeTest,1.33,0,0,1.0,0,0,0,0.0,0,0,0,0,0,71,0,0,6,0,3,0,1.0,4,1.0,,1,0
IntegerTypeTest,1.27,0,0,1.0,0,0,0,0.0,1,0,0,0,0,164,0,0,1,0,11,0,0.82,14,1.0,,1,0
JsonConversionTest,1.0,0,0,1.0,1,0,0,0.0,0,0,1,0,0,291,0,0,1,0,32,0,0.0,32,1.0,,1,0
ReversedTypeTest,1.0,1,0,1.0,2,0,0,0.0,0,0,3,1,0,15,0,0,0,0,1,0,1.0,1,1.0,,1,0
RoundTripTest,1.0,0,0,1.0,16,0,0,0.0,0,0,27,0,0,90,0,0,0,0,8,0,0.04,8,1.0,,1,0
