NAME,AMW,ATDF,BOVM,BUR,CBO,CC,CM,CRIX,DAC,DIT,FANOUT,FDP,GREEDY,LOCC,NAS,NDU,NOA,NOAM,NOD,NOM,NOPA,TCC,WMC,WOC,acsm,is_brain
FixedSizeBitSet,4.0,0,0,1.0,0,0,0,0.0,1,0,0,0,0,351,0,0,5,0,0,15,0,0.0,60,1.0,0.3466660657944473,False
FutureListener,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,3,0,0,0,0,0,1,0,1.0,0,1.0,0.25,False
GetNetworkInterfaces,3.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,17,0,0,0,0,0,1,0,1.0,3,1.0,1,0
InputStreamAdapter,1.0,0,0,1.0,1,0,0,0.0,1,1,5,0,0,47,0,0,1,0,0,9,0,0.21,9,1.0,0.18550618607391042,False
MutableDigest,2.4,0,0,1.0,0,0,0,0.0,0,1,0,0,0,97,0,0,0,0,0,10,0,0.0,24,1.0,0.07764517508775583,False
NotifyingFuture,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,10,0,0,0,0,0,1,0,1.0,0,1.0,0.05108034696460284,False
OneTimeAddressGenerator,1.5,0,0,1.0,0,0,0,0.0,0,0,0,0,0,16,0,0,2,0,0,2,0,1.0,3,1.0,0.1250000000000001,False
OutputStreamAdapter,1.0,0,0,1.0,1,0,0,0.0,1,1,3,0,0,28,0,0,1,0,0,6,0,0.3,6,1.0,0.056023835596000666,False
PaddedAtomicBoolean,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,14,0,0,16,0,0,2,0,1.0,2,1.0,0.01800465667210962,False
PaddedAtomicInteger,1.0,0,0,1.0,0,0,0,0.0,0,2,0,0,0,13,0,0,14,0,0,2,0,1.0,2,1.0,0.25,False
RingBuffer,1.68,0,0,1.0,0,0,0,0.0,3,0,0,0,0,293,0,0,7,0,0,25,0,0.23,42,1.0,0.07955148850217489,False
Rsp,1.39,0,0,1.0,0,2,2,0.0,0,0,0,0,0,115,0,0,6,0,0,18,0,0.37,25,1.0,0.711914190305701,False
SeqnoComparator,4.75,0,0,1.0,0,1,5,0.0,0,0,0,0,0,34,0,0,1,0,0,4,0,0.0,19,1.0,0.20977782282568275,False
TimeService,1.7,0,0,1.0,0,0,0,0.0,0,0,0,0,0,62,0,0,4,0,0,10,0,0.11,17,1.0,0.061736610746556744,False
AddressGenerator,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,3,0,0,0,0,1,1,0,1.0,0,1.0,1,0
MembershipChangePolicy,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,24,0,0,0,0,0,2,0,0.0,0,1.0,0.08810212850915577,False
ProtocolHook,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,9,0,0,0,0,0,1,0,1.0,0,1.0,0.030267730969116998,False
PhysicalAddress,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,3,1,0,0,0,0,1,0,1.0,0,1.0,1,0
Channel,1.12,1,0,1.0,1,0,0,0.0,0,0,1,1,0,473,0,0,1,0,0,42,0,0.9,47,1.0,0.04001020362599673,False
ChannelListener,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,23,0,0,0,0,1,3,0,0.0,0,1.0,1,0
Constructable,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,4,0,0,0,0,0,1,0,1.0,0,1.0,1,0
UnreachableException,1.0,0,0,1.0,0,0,0,0.0,1,3,0,0,0,19,0,0,2,0,0,3,0,1.0,3,1.0,0.15862151893455162,False
PropertyConverter,0.0,0,0,1.0,0,2,6,0.0,0,0,0,0,0,12,0,0,0,0,0,2,0,0.0,0,1.0,0.019764684650462095,False
PropertyHelper,4.71,0,0,1.0,1,0,0,0.0,1,0,1,0,0,138,0,0,1,0,0,7,0,0.0,33,1.0,0.08165225195228763,False
ProtocolStackConfigurator,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,4,0,0,0,0,0,2,0,0.0,0,1.0,1,0
DefaultSocketFactory,0.96,0,0,1.0,0,0,0,0.0,0,0,0,0,0,101,0,0,0,1,0,25,0,0.0,24,0.96,0.3111296478995833,False
ByteBufferOutputStream,1.79,0,0,1.0,1,0,0,0.0,0,0,1,0,0,130,0,0,1,1,0,19,0,0.36,34,0.94,0.06628093564624021,False
AWSAuthConnection,1.89,3,0,1.0,8,1,4,2.0,1,0,21,2,0,564,0,0,8,0,0,38,0,0.02,72,0.92,1,0
Connection,0.0,0,0,1.0,0,1,1,0.0,2,0,0,0,0,17,0,0,3,0,0,11,0,0.0,0,0.92,0.38111218322298807,False
ApplFrame,1.0,0,0,1.0,1,0,0,0.0,1,4,2,0,0,57,0,0,1,0,0,12,1,0.05,12,0.92,1,0
ConcurrentLinkedBlockingQueue2,1.8,0,0,1.0,0,0,0,0.0,0,1,0,0,0,158,0,0,6,0,0,15,1,0.16,27,0.92,0.10969504529623549,False
MessageID,1.82,3,0,1.0,1,0,0,0.0,1,0,3,1,0,78,5,0,2,1,0,11,0,0.28,20,0.89,0.04909755763726589,False
Credit,1.42,1,0,1.0,1,0,0,0.0,1,0,2,1,0,118,0,0,6,1,0,12,0,0.33,17,0.89,0.23043689733006123,False
AuthToken,0.62,0,0,1.0,0,0,0,0.0,1,0,0,0,0,39,7,0,2,1,5,8,0,0.0,5,0.88,0.1111111111111111,False
RpcDispatcherAnycastMultipleCallsTest,2.8,0,0,1.0,0,0,0,0.0,0,1,0,0,0,113,0,0,2,0,0,10,0,0.02,28,0.86,1,0
1,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,10,0,0,0,2,0,8,0,0.0,8,0.86,1,0
RpcDispatcherUnicastMethodExceptionTest,1.0,3,0,1.0,2,0,0,0.0,1,1,3,2,0,134,0,0,2,0,0,18,2,0.43,18,0.83,1,0
ListAllMyBucketsHandler,1.57,1,0,1.0,1,1,1,0.0,4,1,1,1,0,57,0,0,4,1,0,7,0,0.07,11,0.83,1,0
RegexMembership,3.0,0,0,1.0,2,0,0,0.0,0,1,4,0,0,78,0,0,4,1,0,7,0,0.07,21,0.83,0.15761112687790083,False
SeqnoComparatorTest,1.0,1,0,1.0,1,0,0,0.0,1,0,1,1,0,67,0,0,1,0,0,5,0,1.0,5,0.83,1,0
MockSocketChannel,1.64,0,0,1.0,0,0,0,0.0,0,4,0,0,0,174,0,0,4,4,0,28,0,0.0,46,0.83,0.3354609127775579,False
Whiteboard,1.65,8,0,1.0,6,1,4,0.0,2,4,8,6,0,226,0,0,10,0,0,26,4,0.3,43,0.81,1.5147929150072963,False
LocationResponseHandler,1.4,0,0,1.0,0,0,0,0.0,0,1,0,0,0,25,0,0,2,0,0,5,1,0.17,7,0.8,1,0
Chat,2.0,0,3,1.0,0,0,0,0.0,0,1,0,0,0,80,2,0,1,0,0,8,1,0.43,16,0.8,0.028128441092416117,False
Average,1.4,2,0,1.0,1,1,2,0.0,0,0,2,1,0,64,6,0,2,2,0,10,0,0.07,14,0.8,0.14888041918921094,False
MatchingPromise,1.17,0,0,1.0,0,0,0,0.0,1,1,0,0,0,49,0,0,1,1,0,6,0,0.1,7,0.8,0.09239540856306777,False
LogFactory,2.36,0,0,1.0,3,0,0,0.0,1,0,6,0,0,122,0,0,6,0,0,11,0,0.07,26,0.78,0.43341566625259004,False
Range,1.33,0,0,1.0,1,0,0,0.0,0,0,3,0,0,56,4,0,2,0,0,9,2,0.05,12,0.78,0.05462108975248201,False
RATE_LIMITER,2.17,1,0,1.0,1,0,0,0.0,0,1,1,1,0,130,0,0,10,3,0,12,0,0.09,26,0.75,0.055555555555555906,0
PathCallingFormat,1.8,0,0,0.0,1,0,0,0.0,0,1,1,0,0,24,0,0,0,1,0,5,0,0.0,9,0.75,1,0
AdditionalInfo,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,21,0,0,2,0,0,3,1,0.33,3,0.75,1,0
Owner,1.5,2,0,1.0,1,0,0,0.0,1,0,2,1,0,53,4,0,2,2,0,10,0,0.36,15,0.75,0.12245221915702909,False
BoundedList,2.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,38,0,0,1,0,0,5,1,0.0,10,0.75,0.03463321069899965,False
Runner,2.0,0,0,1.0,1,0,0,0.0,1,0,1,0,0,85,0,0,8,3,0,13,0,0.03,26,0.75,0.548801347937249,False
ReceiverAdapter,0.89,0,0,1.0,0,0,0,0.0,0,0,0,0,0,33,6,0,0,2,21,9,0,0.0,8,0.75,0.022350668811056587,False
RequestOptions,1.35,0,0,1.0,0,5,8,0.0,1,0,0,0,0,187,0,0,8,14,0,49,0,0.0,66,0.67,1.137732957034835,False
AwaitInfo,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,27,0,0,2,1,0,4,0,0.0,4,0.67,0.0987654320987659,False
BPING,2.33,4,0,1.0,2,0,0,0.0,0,1,4,2,0,127,0,0,6,2,0,9,0,0.29,21,0.67,0.029724411141575986,False
TCP,1.5,4,0,1.0,1,0,0,0.0,1,1,4,1,0,111,0,0,3,4,0,16,0,0.52,24,0.67,0.5289256198347105,False
SASL_SimpleAuthorizingCallbackTest,1.4,0,0,1.0,0,0,0,0.0,0,0,0,0,0,73,0,0,5,0,0,5,2,0.4,7,0.67,1,0
Krb5Token,1.62,0,0,1.0,1,0,0,0.0,0,1,1,0,0,159,1,0,11,0,0,13,0,0.23,21,0.67,0.029904234611211066,False
ReentrantLockTest,1.83,0,0,1.0,0,0,0,0.0,0,0,0,0,0,54,0,0,1,0,0,6,1,0.2,11,0.67,1,0
CounterServiceDemo,8.83,11,0,1.0,3,0,0,5.0,0,0,11,3,110,278,0,0,2,0,0,6,0,0.6,53,0.67,1,0
DefaultThreadFactory,2.71,0,0,1.0,0,1,3,0.0,0,0,0,0,0,146,3,0,8,3,0,14,0,0.0,38,0.67,0.1782947205625493,False
SimpleToken,1.9,0,0,1.0,2,1,4,0.0,0,1,6,0,0,74,1,0,1,3,0,10,0,0.75,19,0.62,0.027777777777777776,False
SubdomainCallingFormat,1.8,0,0,0.0,1,0,0,0.0,0,1,1,0,0,32,0,0,0,2,1,5,0,0.0,9,0.6,1,0
StateTransferResult,1.25,0,0,1.0,0,0,0,0.0,2,0,0,0,0,36,0,0,2,2,0,8,0,0.0,10,0.6,0.37869822485207155,False
Header,0.8,0,0,1.0,0,0,0,0.0,0,0,0,0,0,20,3,0,1,2,0,5,0,0.0,4,0.6,0.2222222222222223,False
RpcDispatcherBlocking,1.6,0,0,1.0,2,0,0,0.0,1,0,3,0,0,103,0,0,5,0,0,10,5,0.31,16,0.58,1,0
LockInfo,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,47,0,0,6,3,0,8,0,0.0,8,0.57,0.28444444444444444,False
MembershipTest,1.14,0,0,1.0,0,0,0,0.0,1,0,0,0,0,173,0,0,9,0,0,14,9,0.71,16,0.57,1,0
RpcDispatcher,2.0,3,0,1.0,2,3,3,0.0,2,1,3,2,0,214,0,0,4,7,0,21,0,0.09,42,0.56,0.4562581857945532,False
MD5Token,1.4,0,0,1.0,2,1,4,0.0,0,1,3,0,0,109,1,0,3,5,0,15,0,0.48,21,0.55,0.048069546716757276,False
ServerObject,1.0,0,0,1.0,0,0,0,0.0,1,0,0,0,0,15,0,0,1,1,0,3,0,0.0,3,0.5,1,0
RpcDispatcherExceptionTest,1.0,3,0,1.0,3,0,0,0.0,2,1,3,3,0,57,0,0,3,0,0,4,2,0.83,4,0.5,1,0
SequenceNumberManager,1.25,0,0,1.0,0,0,0,0.0,0,0,0,0,0,39,0,0,1,2,0,4,0,0.0,5,0.5,0.3242664975485253,False
SetPropertyTest,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,26,0,0,1,0,0,3,1,0.33,3,0.5,1,0
Result,1.67,0,0,1.0,0,0,0,0.0,0,0,0,0,0,18,0,0,2,0,0,3,2,0.0,5,0.5,1,0
DiscoveryRequest,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,14,1,0,2,0,0,2,1,1.0,2,0.5,1,0
JPerf,4.75,0,0,1.0,0,0,0,0.0,0,0,0,0,0,138,0,0,8,0,0,4,1,0.33,19,0.5,1,0
Receiver,1.0,1,0,1.0,1,0,0,0.0,1,1,2,1,0,17,0,0,1,0,0,2,1,1.0,2,0.5,1,0
CustomRejectionPolicy,2.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,28,0,0,2,0,0,2,0,1.0,4,0.5,0.022100011659202543,False
ProgressCheckRejectionPolicy,5.5,0,0,1.0,1,0,0,0.0,0,0,1,0,0,66,0,0,5,0,0,2,0,1.0,11,0.5,0.12245023833320409,False
ShutdownRejectedExecutionHandler,2.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,18,0,0,1,0,0,2,1,1.0,4,0.5,0.0335957127579621,False
SuspectedException,1.0,0,0,1.0,0,0,0,0.0,0,2,0,0,0,10,0,0,2,0,0,3,1,1.0,3,0.5,0.25,False
Version,1.44,0,0,1.0,0,0,0,0.0,0,0,0,0,0,136,0,0,15,0,0,9,0,0.0,13,0.5,0.09028067010838071,False
MPING,2.26,4,0,1.0,5,0,0,2.0,0,1,8,2,0,288,0,0,13,10,0,23,0,0.05,52,0.47,0.15765988323165392,False
GridInputStream,2.4,2,0,1.0,1,0,0,0.0,5,1,2,1,0,105,0,0,9,0,0,10,7,0.0,24,0.43,0.02993238423084425,False
MyReceiver,1.33,0,2,1.0,0,1,2,0.0,0,1,0,0,0,19,1,0,3,0,0,3,2,1.0,4,0.4,0.1594443964207955,False
UserInfoDialog,2.0,0,0,1.0,0,1,1,0.0,0,4,0,0,0,60,0,0,4,0,0,3,3,1.0,6,0.4,0.08801799148494549,False
Buffer,1.57,0,0,1.0,0,4,6,0.0,1,0,0,0,0,43,0,0,3,3,0,7,0,0.1,11,0.4,0.046894749907975736,False
StateTransferInfo,1.17,0,0,1.0,0,0,0,0.0,1,0,0,0,0,41,0,0,3,0,0,6,3,1.0,7,0.4,0.5510204081632651,False
GridOutputStream,1.89,2,0,1.0,1,0,0,0.0,5,1,2,1,0,122,0,0,9,0,0,9,7,0.21,17,0.38,0.05126817728226001,False
Request,3.12,0,0,1.0,0,0,0,0.0,1,0,0,0,0,78,0,0,10,1,0,8,0,0.3,25,0.36,0.04979078569429581,False
MessageDispatcherSpeedTest,2.25,0,1,1.0,2,0,0,0.0,0,1,3,0,0,120,3,0,7,0,0,8,6,0.71,18,0.36,1,0
ListBucketHandler,2.47,3,0,1.0,3,1,1,0.5,2,1,3,3,0,152,0,0,14,9,0,15,0,0.01,37,0.36,1,0
TcpServer,1.4,0,0,0.0,2,1,4,0.0,0,2,2,0,0,136,2,0,4,4,0,10,0,0.07,14,0.33,0.16769464197903788,False
MyMarshaller,3.0,3,0,1.0,1,0,0,0.5,0,0,3,1,0,42,0,0,4,0,0,3,0,0.0,9,0.33,1,0
Bucket,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,25,0,0,2,0,0,3,2,1.0,3,0.33,1,0
Utils,4.0,0,0,1.0,1,0,0,0.5,0,0,2,0,0,321,0,0,7,0,0,14,0,0.0,56,0.33,1,0
ConcurrentCloseTest,1.0,2,0,1.0,2,0,0,0.0,0,1,2,2,0,72,0,0,2,0,0,2,2,1.0,2,0.33,1,0
Listener,1.33,0,3,1.0,0,0,0,0.0,0,1,0,0,0,37,0,0,7,1,0,6,7,0.6,8,0.33,1,0
LargeState,3.33,0,5,1.0,0,0,0,0.0,0,1,0,0,0,164,2,0,12,0,0,9,12,0.54,30,0.33,1,0
DiscoveryResponse,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,16,1,0,3,0,0,2,2,1.0,2,0.33,1,0
UnicastTestTcpRpc,3.8,0,0,1.0,0,0,1,0.5,0,0,0,0,0,463,0,0,34,0,0,15,6,0.4,57,0.33,1,0
DrawCommand,1.33,0,0,1.0,0,0,0,0.0,0,0,0,0,0,53,1,0,6,0,0,6,4,0.33,8,0.33,0.07459677419354843,False
LongTuple,1.0,0,0,1.0,0,0,0,0.0,1,0,0,0,0,16,0,0,2,2,0,4,0,0.0,4,0.33,0.1111111111111111,False
UNICAST_ContentionTest,2.67,3,0,1.0,2,0,0,0.0,0,0,3,2,0,175,0,0,5,0,0,6,2,0.2,16,0.29,1,0
InterruptTest,1.8,1,0,1.0,1,0,0,0.0,0,0,2,1,0,179,0,0,5,0,0,5,0,0.0,9,0.29,1,0
MergeData,1.17,0,0,1.0,0,0,0,2.0,1,0,0,0,0,42,0,0,4,3,0,6,0,0.0,7,0.25,0.2883050141061636,False
SleeperThread,1.57,0,0,1.0,1,1,1,2.0,0,1,1,0,0,83,0,0,2,1,0,7,2,0.4,11,0.25,1,0
STATS,1.62,2,0,1.0,2,0,0,2.0,1,1,2,2,0,183,0,0,16,12,0,21,14,0.02,34,0.2,0.4435004448302436,False
McastDiscovery,4.8,0,0,1.0,3,0,0,2.5,4,0,4,0,0,333,0,0,8,0,0,5,8,0.5,24,0.2,1,0
PingPongDatagram,1.0,0,0,1.0,0,0,0,2.0,1,0,0,0,0,79,0,0,8,0,0,3,3,0.0,3,0.2,1,0
McastReceiver,1.5,5,0,1.0,3,0,0,2.0,4,1,6,2,1000,34,0,0,5,0,0,2,5,1.0,3,0.17,1,0
ListEntry,0.5,0,0,1.0,0,0,0,2.0,1,0,0,0,0,35,0,0,6,0,0,2,6,1.0,1,0.14,1,0
Entry,0.5,0,0,1.0,0,0,0,2.0,0,0,0,0,0,11,0,0,6,0,0,2,6,1.0,1,0.14,1,0
Triple,1.0,0,0,1.0,0,0,0,2.0,0,0,0,0,0,39,0,0,3,6,0,8,0,0.0,8,0.14,0.18750000000000008,False
PaddedAtomicLong,1.0,0,0,1.0,0,0,0,2.0,0,2,0,0,0,12,0,0,7,0,0,2,7,1.0,2,0.12,0.25,False
Node,1.0,0,0,1.0,0,0,0,2.0,1,0,0,0,0,16,0,0,11,0,0,1,11,1.0,1,0.08,1,0
Event,8.5,0,0,1.0,0,6,7,0.0,1,0,0,0,0,160,0,0,63,2,1,8,0,0.0,68,0.06,0.16000000000000003,False
Global,1.75,0,0,1.0,0,0,0,0.0,1,0,0,0,0,126,0,0,59,0,0,4,0,0.0,7,0.05,0.035328266214452474,False
ExecutorEvent,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,16,0,0,5,0,0,1,0,0.0,1,0.0,0.3199999999999999,False
V,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0
K,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0
T,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0
ResponseMode,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0
Pojo,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,3,0,0,2,0,0,1,2,0.0,0,0.0,1,0
NonSerializable,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,3,0,0,1,0,0,1,1,0.0,0,0.0,1,0
T,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0
ListAllMyBucketsResponse,2.0,1,0,1.0,2,0,0,0.0,1,1,3,1,0,84,0,0,1,0,0,1,1,0.0,2,0.0,1,0
PreSignedUrlParser,2.0,0,0,1.0,0,2,6,2.0,0,0,0,0,0,41,0,0,2,2,0,4,2,0.0,8,0.0,1,0
ListBucketResponse,2.0,9,0,1.0,2,0,0,3.0,0,1,11,1,10,234,0,0,9,0,0,1,9,0.0,2,0.0,1,0
GetResponse,2.67,0,0,1.0,2,0,0,0.0,1,1,2,0,0,47,0,0,1,0,0,3,1,0.0,8,0.0,1,0
S3Object,1.0,0,0,1.0,0,0,0,0.0,2,0,0,0,0,14,0,0,2,0,0,1,2,0.0,1,0.0,1,0
Response,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,7,0,0,1,0,4,1,1,0.0,1,0.0,0.05841204345543804,False
LocationResponse,1.5,0,0,1.0,2,0,0,0.0,0,1,2,0,0,67,0,0,1,1,0,2,1,1.0,3,0.0,1,0
Owner,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,4,0,0,2,0,0,1,2,0.0,0,0.0,0.12245221915702909,False
CommonPrefixEntry,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,6,0,0,1,0,0,1,1,0.0,0,0.0,1,0
VanityCallingFormat,1.0,0,1,1.0,0,0,0,0.0,0,2,0,0,0,5,0,0,0,1,0,1,0,1.0,1,0.0,1,0
Experimental,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0.0,1,0
GuardedBy,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0.0,1,0
Immutable,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0.0,1,0
LocalAddress,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0.0,1,0
ManagedAttribute,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,7,0,0,0,0,0,0,0,0.0,0,0.0,1,0
ManagedOperation,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0.0,1,0
MBean,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.0,0,0.0,1,0
Property,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,30,0,0,0,0,0,0,0,0.0,0,0.0,1,0
Unsupported,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0.0,1,0
XmlAttribute,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0.0,1,0
XmlElement,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.0,0,0.0,1,0
XmlInclude,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,8,0,0,0,0,0,0,0,0.0,0,0.0,1,0
Type,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0
MyProtocol,1.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,3,0,0,0,1,0,1,0,1.0,1,0.0,1,0
ProvideAdditionalObjects,0.5,0,0,1.0,0,0,0,0.0,1,0,0,0,0,10,0,0,2,1,0,2,0,1.0,1,0.0,1,0
MockProtocol1,0.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,3,0,0,0,0,0,1,0,0.0,0,0.0,1,0
MockProtocol2,0.0,0,0,1.0,0,0,0,0.0,0,1,0,0,0,3,0,0,0,0,0,1,0,0.0,0,0.0,1,0
MessageHandler,1.5,3,0,1.0,4,2,2,2.0,2,0,6,1,0,138,0,0,6,0,0,4,6,0.33,6,0.0,1,0
DiscoveryPacket,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,3,0,0,1,0,2,0,0,0.0,0,0.0,1,0
StackType,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0
Tuple,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0.163265306122449,False
T,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0
K,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0
V,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0
ImmutableReference,1.0,0,0,1.0,0,0,0,0.0,1,0,0,0,0,23,0,0,1,1,0,2,0,1.0,2,0.0,0.09646050880456605,False
NoProgressException,1.0,0,0,1.0,0,0,0,0.0,0,3,0,0,0,5,0,0,0,0,0,1,0,0.0,1,0.0,0.25,False
ObjectInputStreamWithClassloader,1.4,0,0,1.0,0,0,0,0.0,0,2,0,0,0,37,0,0,1,0,0,5,0,1.0,7,0.0,0.08496202252067298,False
V1,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0
V2,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0
V3,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0
Address,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,9,0,0,6,0,2,0,0,0.0,0,0.0,1,0
Receiver,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,22,0,0,0.0,0,0.0,1,0
T,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0
StateTransferException,1.0,0,0,1.0,0,0,0,0.0,0,2,0,0,0,15,0,0,1,0,0,3,0,0.0,3,0.0,0.5000000000000002,False
T,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0
