NAME,AMW,ATDF,BOVM,BUR,CBO,CC,CM,CRIX,DAC,DIT,FANOUT,FDP,GREEDY,LOCC,NAS,NDU,NOA,NOAM,NOD,NOM,NOPA,TCC,WMC,WOC
NamespaceChildrenIterator,3.33,0,0,1,3,0,0,0,0,2,9,0,0,61,0,0,1,0,0,3,0,1,10,1
NamespaceAttributeIterator,3.33,0,0,1,3,0,0,0,0,2,5,0,0,74,0,0,1,0,0,3,0,1,10,1
1,1,0,0,1,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,1,0,1,1,1
2,1,0,0,1,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,1,0,1,1,1
3,2,0,0,1,1,0,0,0,0,1,1,0,0,13,0,0,0,0,0,1,0,1,2,1
4,1,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
5,1,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
6,2,0,0,1,1,0,0,0,0,1,2,0,0,11,0,0,0,0,0,1,0,1,2,1
7,2,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,2,1
8,1,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
DefaultSingleNodeCounter,3.33,0,2,1,3,0,0,0,0,2,5,0,0,37,0,0,0,0,0,3,0,1,10,1
StripWhitespaceFilter,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,1
Hashtable,2.87,4,0,1,2,9,35,1.5,1,0,6,1,1000,306,0,0,4,0,0,15,0,0.65,43,1
MessageHandler,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,1,1
OutputBuffer,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,4,0,0,0,1
StringOutputBuffer,1,0,0,1,0,0,0,0,0,0,0,0,0,26,0,0,1,0,0,5,0,1,5,1
WriterOutputBuffer,1,0,0,1,0,0,0,0,0,0,0,0,0,60,0,0,3,0,0,5,0,1,5,1
JavaCupRedirect,6,0,0,1,0,0,0,0,0,0,0,0,0,56,0,0,1,0,0,1,0,1,6,1
OutputSettings,1,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,9,0,0,1,0,1,1,1
1,1,0,0,1,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,1,0,1,1,1
2,1,0,0,1,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,1,0,1,1,1
3,2,0,0,1,1,0,0,0,0,1,1,0,0,13,0,0,0,0,0,1,0,1,2,1
4,1,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
5,1,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
6,2,0,0,1,1,0,0,0,0,1,2,0,0,11,0,0,0,0,0,1,0,1,2,1
7,2,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,2,1
8,1,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
MessageHandler,1.5,0,1,1,0,0,0,0,0,1,0,0,0,19,0,0,1,0,0,2,0,1,3,1
Util,3,1,0,1,4,0,0,1,0,0,12,1,0,119,0,0,0,0,0,4,0,0,12,1
XSLTCSource,3.4,0,0,1,5,1,1,0,0,0,9,0,0,94,0,0,3,0,0,5,0,1,17,1
ApplyXSLTProperties,2.43,0,0,1,0,1,3,0,0,0,0,0,0,127,0,0,4,0,1,7,0,0,17,1
XPathVisitor,1,0,0,1,0,13,14,0,0,0,0,0,0,148,0,0,0,0,6,12,0,0,12,1
ExpressionOwner,0,0,0,1,0,1,9,0,0,0,0,0,0,16,0,0,0,0,82,2,0,0,0,1
ExpressionNode,0,0,0,1,0,3,4,0,0,0,0,0,0,23,0,0,0,0,178,5,0,0,0,1
XPathFactory,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,1,0,1
WhitespaceStrippingElementMatcher,0,0,0,1,0,0,0,0,0,0,0,0,0,26,0,0,0,0,68,2,0,0,0,1
ExtensionsProvider,0,0,0,1,0,3,3,0,0,0,0,0,0,24,0,0,0,0,2,4,0,0,0,1
XPathVisitable,0,0,0,1,0,12,13,0,0,0,0,0,0,11,0,0,0,0,110,1,0,1,0,1
XPathAPI,1.11,0,0,1,4,0,0,0,0,0,8,0,0,223,0,0,0,0,0,9,0,0.03,10,1
XPathEvaluatorImpl,1.6,0,0,1,4,0,0,0,0,0,5,0,0,208,0,0,1,0,0,5,0,0,8,1
XPathExpressionImpl,7.5,0,0,1,5,0,0,0,1,0,9,0,0,136,0,0,2,0,0,2,0,1,15,1
XPathNSResolverImpl,1,0,0,1,0,0,0,0,0,1,0,0,0,19,1,0,0,0,0,2,0,1,2,1
XMLStringFactoryImpl,1,0,0,1,3,0,0,0,1,1,4,0,0,64,1,0,1,0,0,5,0,0,5,1
XObjectFactory,8,0,0,1,12,0,0,0,0,0,16,0,0,94,0,0,0,0,0,2,0,0,16,1
1,1,0,0,1,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,1,0,1,1,1
2,1,0,0,1,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,1,0,1,1,1
3,2,0,0,1,1,0,0,0,0,1,1,0,0,13,0,0,0,0,0,1,0,1,2,1
4,1,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
5,1,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
6,2,0,0,1,1,0,0,0,0,1,2,0,0,11,0,0,0,0,0,1,0,1,2,1
7,2,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,2,1
8,1,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
PathComponent,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,28,1,0,1,0,1
ContextNodeList,0,0,0,1,0,0,0,0,0,0,0,0,0,104,0,0,0,0,1,12,0,0,0,1
HasPositionalPredChecker,4,0,2,1,2,0,0,0,0,1,2,0,0,76,1,0,2,0,0,4,0,1,16,1
SubContextList,0,0,0,1,0,2,2,0,0,0,0,0,0,22,0,0,0,0,25,2,0,0,0,1
OpMapVector,1.25,0,0,1,0,1,10,0,0,0,0,0,0,81,0,0,4,0,0,4,0,1,5,1
XPATHMessages,4.33,0,0,0,1,0,0,0,0,1,2,0,0,105,3,0,2,0,1,3,0,0.33,13,1
NodeTestFilter,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,1,0,1
JAXPExtensionsProvider,2.83,2,0,1,6,0,0,0,0,0,9,1,0,154,0,0,2,0,0,6,0,0.5,17,1
JAXPVariableStack,2,0,1,1,4,0,0,0,0,1,6,0,0,29,0,0,1,0,0,2,0,1,4,1
XPathFactoryImpl,2.83,0,0,1,3,0,0,0,0,1,10,0,0,244,0,0,4,0,0,6,0,0.67,17,1
Serializer,0,0,0,1,0,13,28,0,0,0,0,0,0,141,0,0,0,0,15,10,0,0,0,1
SerializationHandler,0,0,0,1,0,12,19,0,0,0,0,0,0,92,9,0,0,0,14,10,0,0,0,1
DOMSerializer,0,0,0,1,0,1,1,0,0,0,0,0,0,12,0,0,0,0,17,1,0,1,0,1
NamespaceMappings,2.8,12,0,1,2,8,22,0,1,0,12,2,1000,422,0,0,5,0,0,15,0,0.55,42,1
TransformStateSetter,0,0,0,1,0,2,5,0,0,0,0,0,0,17,0,0,0,0,2,2,0,0,0,1
EmptySerializer,1,0,0,1,0,0,0,0,0,0,0,0,0,706,28,0,1,0,3,97,0,0,97,1
AttributesImplSerializer,2.5,0,0,1,0,5,11,0,0,1,0,0,0,182,0,0,4,0,0,6,0,0.93,15,1
1,1,0,0,1,1,0,0,0,0,1,4,0,0,5,0,0,0,0,0,1,0,1,1,1
DOM3Serializer,0,0,0,1,0,1,3,0,0,0,0,0,0,58,0,0,0,0,1,6,0,0,0,1
InEncoding,0,0,0,1,0,1,2,0,0,0,0,0,0,12,0,0,0,0,1,2,0,0,0,1
EncodingImpl,7.25,1,0,1,2,0,0,0.5,1,0,5,1,0,192,0,0,10,0,0,4,0,1,29,1
ExtendedLexicalHandler,0,0,0,1,0,3,4,0,0,0,0,0,0,10,0,0,0,0,15,1,0,1,0,1
OutputPropertyUtils,2.5,0,0,1,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,2,0,0,5,1
XSLOutputAttributes,0,0,0,1,0,5,6,0,0,0,0,0,0,215,0,0,0,0,15,23,0,0,0,1
SerializerFactory,3.5,0,0,1,9,0,0,0.5,0,0,12,0,0,103,0,0,1,0,0,2,0,1,7,1
WriterChain,0,0,0,1,0,1,1,0,0,0,0,0,0,37,0,0,0,0,3,9,0,0,0,1
WritertoStringBuffer,1,0,0,1,0,0,0,0,0,1,0,0,0,34,0,0,1,0,0,6,0,0.3,6,1
ToTextStream,1.88,0,14,0.32,6,0,0,0.5,0,2,6,0,0,536,2,0,0,0,0,25,0,0.2,47,1
ToUnknownStream,1.82,0,6,0.1,5,0,0,3,1,1,7,0,0,1197,19,0,15,0,0,84,0,0.76,153,1
ToXMLStream,4.06,5,1,0.56,8,0,0,2.5,1,2,15,2,1100,502,5,0,1,0,0,16,0,0.29,65,1
Version,1.25,0,0,1,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,8,0,0,10,1
XMLString,0,0,0,1,0,25,29,0,0,0,0,0,0,663,0,0,0,0,4,38,0,0,0,1
PrefixResolver,0,0,0,1,0,6,9,0,0,0,0,0,0,44,0,0,0,0,74,4,0,0,0,1
NodeConsumer,0,0,0,1,0,1,1,0,0,0,0,0,0,9,0,0,0,0,1,1,0,1,0,1
IntStack,1.17,0,0,1,0,10,44,0,0,1,0,0,0,156,8,0,0,0,0,12,0,0.58,14,1
ObjectStack,1.17,0,0,1,0,3,24,0,0,1,0,0,0,160,8,0,0,0,0,12,0,0.58,14,1
XMLStringFactory,0,0,0,1,0,8,8,0,0,0,0,0,0,43,0,0,0,0,2,4,0,0,0,1
XMLReaderManager,3,0,0,1,0,4,5,0.5,1,0,0,0,0,121,0,0,6,0,0,4,0,0.33,12,1
DOMOrder,0,0,0,1,0,1,1,0,0,0,0,0,0,12,0,0,0,0,0,1,0,1,0,1
Hashtree2Node,9,0,0,1,0,0,0,0.5,0,0,0,0,0,87,0,0,0,0,0,1,0,1,9,1
PrefixForUriEnumerator,2.33,1,0,1,1,0,0,0,1,0,1,1,0,37,0,0,4,0,0,3,0,1,7,1
RawCharacterHandler,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,1,0,1
1,1,0,0,1,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,1,0,1,1,1
2,1,0,0,1,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,1,0,1,1,1
3,2,0,0,1,1,0,0,0,0,1,1,0,0,13,0,0,0,0,0,1,0,1,2,1
4,1,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
5,1,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
6,2,0,0,1,1,0,0,0,0,1,2,0,0,11,0,0,0,0,0,1,0,1,2,1
7,2,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,2,1
8,1,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
StringBufferPool,1,0,0,1,2,0,0,0,1,0,3,0,0,28,0,0,1,0,0,2,0,1,2,1
SuballocatedByteVector,3.33,0,0,1,0,0,0,0,0,0,0,0,0,409,0,0,5,0,0,18,0,0.6,60,1
SystemIDResolver,4.88,0,0,1,1,0,0,0,0,0,3,0,0,226,0,0,0,0,0,8,0,0,39,1
ThreadControllerWrapper,1,0,0,1,1,0,0,0,1,0,2,0,0,61,0,0,1,0,0,2,0,1,2,1
ThreadController,1,0,0,1,0,1,2,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,2,1
XMLCharacterRecognizer,3.5,0,0,1,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,4,0,0,14,1
XMLStringDefault,1.03,0,0,1,0,0,0,0,0,0,0,0,0,753,0,0,1,0,0,39,0,0.85,40,1
XMLStringFactoryDefault,1,0,0,1,2,0,0,0,1,1,2,0,0,53,0,0,1,0,0,4,0,0,4,1
DTMAxisTraverser,0.5,0,0,1,0,9,13,0,0,0,0,0,0,77,0,0,0,0,21,4,0,0,2,1
1,1,0,0,1,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,1,0,1,1,1
2,1,0,0,1,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,1,0,1,1,1
3,2,0,0,1,1,0,0,0,0,1,1,0,0,13,0,0,0,0,0,1,0,1,2,1
4,1,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
5,1,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
6,2,0,0,1,1,0,0,0,0,1,2,0,0,11,0,0,0,0,0,1,0,1,2,1
7,2,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,2,1
8,1,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
DTMDefaultBaseIterators,8,1,0,1,28,0,0,0,0,2,44,1,0,1963,0,0,0,0,8,4,0,1,32,1
NamespaceIterator,2,0,0,1,2,1,1,0,0,2,5,0,0,47,0,0,0,0,2,3,0,1,6,1
CoroutineParser,0,0,0,1,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,8,0,0,0,1
IncrementalSAXSource,0,0,0,1,0,3,6,0,0,0,0,0,0,57,0,0,0,0,2,5,0,0,0,1
DTMChildIterNodeList,2,0,2,1,1,0,0,0,1,1,4,0,0,61,0,0,2,0,0,4,0,1,8,1
DTMDefaultBaseTraversers,9,0,0,0.02,24,2,2,0,0,1,47,0,0,1553,0,0,0,0,9,3,0,1,27,1
ChildrenIterator,2,0,0,1,2,0,0,0,0,2,7,0,0,44,0,0,0,0,0,3,0,1,6,1
AttributeIterator,1.67,0,0,1,2,0,0,0,0,2,7,0,0,43,0,0,0,0,0,3,0,1,5,1
DescendantIterator,3.2,0,0,1,2,0,0,0,0,2,10,0,0,94,0,0,0,0,2,5,0,1,16,1
FollowingSiblingIterator,1.67,0,0,1,2,0,0,0,0,2,6,0,0,34,0,0,0,0,1,3,0,1,5,1
PrecedingSiblingIterator,2.75,1,0,1,3,0,0,0,0,2,13,1,0,72,0,0,1,0,1,4,0,0.33,11,1
TypedChildrenIterator,4.67,1,0,1,3,0,0,0,0,2,11,1,0,76,0,0,1,0,0,3,0,1,14,1
NamespaceChildrenIterator,3.33,1,0,1,3,0,0,0,0,2,10,1,0,57,0,0,1,0,0,3,0,1,10,1
TypedNamespaceIterator,3,0,1,1,1,0,0,0,0,3,4,0,0,36,0,0,1,0,0,2,0,1,6,1
RootIterator,1.67,0,0,1,2,0,0,0,0,2,2,0,0,44,0,0,0,0,2,3,0,1,5,1
TypedRootIterator,4,1,1,1,3,0,0,0,0,3,5,1,0,49,0,0,1,0,0,2,0,1,8,1
NamespaceAttributeIterator,2,0,0,1,2,0,0,0,0,2,5,0,0,55,0,0,1,0,0,3,0,1,6,1
TypedFollowingSiblingIterator,5.5,1,1,1,3,0,0,0,0,3,7,1,0,51,0,0,1,0,0,2,0,1,11,1
TypedAttributeIterator,1.33,0,0,1,2,0,0,0,0,2,2,0,0,53,0,0,1,0,0,3,0,1,4,1
TypedPrecedingSiblingIterator,6.5,1,1,1,3,0,0,0,0,3,7,1,0,56,0,0,1,0,0,2,0,1,13,1
TypedPrecedingIterator,8,1,1,0.33,3,0,0,0,0,3,6,1,0,74,0,0,1,0,0,2,0,1,16,1
TypedFollowingIterator,3,0,1,1,3,0,0,0,0,3,4,0,0,34,0,0,1,0,0,2,0,1,6,1
TypedAncestorIterator,7.5,1,1,1,4,0,0,0,0,3,13,1,0,69,0,0,1,0,0,2,0,1,15,1
TypedDescendantIterator,3.5,0,1,1,2,0,0,0,0,3,4,0,0,44,0,0,1,0,0,2,0,1,7,1
SingletonIterator,1.67,0,0,1,1,0,0,0,0,2,2,0,0,101,0,0,1,0,2,6,0,1,10,1
TypedSingletonIterator,2.5,0,1,1,2,0,0,0,0,3,4,0,0,41,0,0,1,0,0,2,0,1,5,1
AncestorTraverser,1.33,2,0,1,3,0,0,0,0,1,7,1,0,36,0,0,0,0,1,3,0,0,4,1
AncestorOrSelfTraverser,1,0,0,1,1,0,0,0,0,2,1,0,0,30,0,0,0,0,0,3,0,0,3,1
AttributeTraverser,2,0,0,1,2,0,0,0,0,1,4,0,0,36,0,0,0,0,0,3,0,0,6,1
ChildTraverser,2.83,4,2,1,4,0,0,0.5,0,1,17,1,0,142,0,0,0,0,0,6,0,0.3,17,1
DescendantTraverser,2.11,2,0,1,3,0,0,0,0,2,12,1,0,162,0,0,0,1,7,9,0,0.04,19,1
DescendantOrSelfTraverser,0.67,0,1,0.2,0,0,0,0,0,3,0,0,0,27,0,0,0,1,3,3,0,0,2,1
FollowingTraverser,5,0,3,0,2,0,0,0.5,0,3,15,0,0,135,0,0,0,0,0,5,0,1,25,1
FollowingSiblingTraverser,1.33,0,0,1,2,0,0,0,0,1,3,0,0,34,0,0,0,0,0,3,0,0,4,1
NamespaceTraverser,2,0,0,1,2,0,0,0,0,1,4,0,0,39,0,0,0,0,0,3,0,0,6,1
NamespaceDeclsTraverser,2,0,0,1,2,0,0,0,0,1,4,0,0,39,0,0,0,0,0,3,0,0,6,1
ParentTraverser,1.2,2,2,1,3,0,0,0,0,1,7,1,0,74,0,0,0,0,0,5,0,0.5,6,1
PrecedingTraverser,3,2,0,1,3,0,0,0,0,1,9,1,0,73,0,0,0,0,0,4,0,1,12,1
PrecedingSiblingTraverser,1.33,0,0,1,2,0,0,0,0,1,3,0,0,34,0,0,0,0,0,3,0,0,4,1
SelfTraverser,1,0,2,1,2,0,0,0,0,1,2,0,0,56,0,0,0,0,0,5,0,0.5,5,1
AllFromRootTraverser,2,0,1,1,2,0,0,0,0,5,7,0,0,75,0,0,0,0,1,5,0,0.17,10,1
AllFromNodeTraverser,1.5,0,0,1,2,0,0,0,0,4,4,0,0,29,0,0,0,0,2,2,0,1,3,1
PrecedingAndAncestorTraverser,2.33,1,0,1,3,0,0,0,0,1,8,1,0,52,0,0,0,0,0,3,0,1,7,1
DescendantFromRootTraverser,1,0,3,0.4,1,0,0,0,0,3,3,0,0,64,0,0,0,1,0,5,0,0,5,1
DescendantOrSelfFromRootTraverser,1,0,3,0.4,1,0,0,0,0,3,4,0,0,64,0,0,0,1,0,5,0,0,5,1
RootTraverser,1,0,3,1,2,0,0,0,0,6,3,0,0,41,0,0,0,0,0,4,0,1,4,1
DTMSafeStringPool,2.2,0,1,1,0,0,0,0,0,1,0,0,0,62,0,0,0,0,0,5,0,0,11,1
1,1,0,0,1,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,1,0,1,1,1
2,1,0,0,1,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,1,0,1,1,1
3,2,0,0,1,1,0,0,0,0,1,1,0,0,13,0,0,0,0,0,1,0,1,2,1
4,1,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
5,1,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
6,2,0,0,1,1,0,0,0,0,1,2,0,0,11,0,0,0,0,0,1,0,1,2,1
7,2,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,2,1
8,1,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,1,1,1
XResourceBundleBase,0,0,0,1,0,0,0,0,0,2,0,0,0,20,0,0,0,0,0,2,0,0,0,1
XResources_cy,1,0,1,1,4,0,0,0,0,3,4,0,0,46,0,0,0,0,0,1,0,1,1,1
XResources_de,1,0,1,1,1,0,0,0,0,3,1,0,0,39,0,0,0,0,0,1,0,1,1,1
XResources_el,1,0,1,1,4,0,0,0,0,3,4,0,0,50,0,0,0,0,0,1,0,1,1,1
XResources_en,1,0,1,1,1,0,0,0,0,3,1,0,0,39,0,0,0,0,0,1,0,1,1,1
XResources_es,1,0,1,1,1,0,0,0,0,3,1,0,0,39,0,0,0,0,0,1,0,1,1,1
XResources_fr,1,0,1,1,1,0,0,0,0,3,1,0,0,39,0,0,0,0,0,1,0,1,1,1
XResources_he,1,0,1,1,3,0,0,0,0,3,3,0,0,39,0,0,0,0,0,1,0,1,1,1
XResources_hy,1,0,1,1,3,0,0,0,0,3,3,0,0,44,0,0,0,0,0,1,0,1,1,1
XResources_it,1,0,1,1,1,0,0,0,0,3,1,0,0,39,0,0,0,0,0,1,0,1,1,1
XResources_ja_JP_A,1,0,1,1,4,0,0,0,0,3,4,0,0,46,0,0,0,0,0,1,0,1,1,1
XResources_ja_JP_HA,1,0,1,1,4,0,0,0,0,3,4,0,0,46,0,0,0,0,0,1,0,1,1,1
XResources_ja_JP_HI,1,0,1,1,4,0,0,0,0,3,4,0,0,47,0,0,0,0,0,1,0,1,1,1
XResources_ja_JP_I,1,0,1,1,4,0,0,0,0,3,4,0,0,47,0,0,0,0,0,1,0,1,1,1
XResources_ka,1,0,1,1,3,0,0,0,0,3,3,0,0,41,0,0,0,0,0,1,0,1,1,1
XResources_ko,1,0,1,1,4,0,0,0,0,3,4,0,0,39,0,0,0,0,0,1,0,1,1,1
XResources_sv,1,0,1,1,1,0,0,0,0,3,1,0,0,39,0,0,0,0,0,1,0,1,1,1
XResources_zh_CN,1,0,1,1,4,0,0,0,0,3,4,0,0,39,0,0,0,0,0,1,0,1,1,1
XResources_zh_TW,1,0,1,1,4,0,0,0,0,3,4,0,0,39,0,0,0,0,0,1,0,1,1,1
SAX2DTM2,5.41,32,14,0.71,11,22,40,4,6,4,35,10,100,2953,9,0,22,0,1,37,0,0.55,200,1
ChildrenIterator,2,0,0,1,3,1,1,0,0,2,7,0,0,44,0,0,0,0,0,3,0,1,6,1
AttributeIterator,1.67,0,0,1,3,0,0,0,0,2,7,0,0,43,0,0,0,0,0,3,0,1,5,1
DescendantIterator,4.2,2,0,1,4,0,0,0,0,2,13,2,0,111,0,0,0,0,1,5,0,1,21,1
FollowingSiblingIterator,1.67,0,0,1,3,0,0,0,0,2,6,0,0,34,0,0,0,0,1,3,0,1,5,1
PrecedingSiblingIterator,2.75,0,0,1,4,0,0,0,0,2,11,0,0,72,0,0,1,0,1,4,0,0.33,11,1
TypedChildrenIterator,5.5,0,0,1,3,0,0,0,0,2,10,0,0,116,0,0,1,0,0,4,0,1,22,1
TypedRootIterator,4,2,1,1,4,0,0,0,0,3,6,2,0,48,0,0,1,0,0,2,0,1,8,1
TypedFollowingSiblingIterator,4.5,0,1,1,3,0,0,0,0,3,6,0,0,42,0,0,1,0,0,2,0,1,9,1
TypedAttributeIterator,1.33,0,0,1,2,0,0,0,0,2,2,0,0,53,0,0,1,0,0,3,0,1,4,1
TypedPrecedingSiblingIterator,6.67,0,1,1,3,0,0,0,0,3,6,0,0,82,0,0,1,0,0,3,0,1,20,1
TypedPrecedingIterator,8,2,1,0.33,4,0,0,0,0,3,6,2,0,74,0,0,1,0,0,2,0,1,16,1
FollowingIterator,5,0,0,1,3,0,0,0,0,2,11,0,0,85,0,0,0,0,1,3,0,1,15,1
TypedFollowingIterator,8.5,0,1,1,3,0,0,0,0,3,8,0,0,58,0,0,1,0,0,2,0,1,17,1
TypedDescendantIterator,8.5,2,1,1,4,0,0,0,0,3,9,2,0,71,0,0,1,0,0,2,0,1,17,1
TypedSingletonIterator,3,0,1,1,3,0,0,0,0,3,5,0,0,41,0,0,1,0,0,2,0,1,6,1
CharacterNodeHandler,0,0,0,1,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,1
DOM2Helper,1.5,0,0,1,0,2,4,0,0,0,0,0,0,69,0,0,0,0,0,4,0,0,6,1
Messages,2.29,0,0,1,1,11,40,0.5,0,0,2,0,0,220,0,0,3,0,0,7,0,0.33,16,1
SystemIDResolver,4.88,0,0,1,1,0,0,0,0,0,3,0,0,226,0,0,0,0,0,8,0,0,39,1
DOMErrorHandlerImpl,2.5,0,0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,2,0,1,5,1
DOMStringListImpl,1.29,0,0,1,0,0,0,0,1,0,0,0,0,66,0,0,1,0,0,7,0,1,9,1
1,1,0,0,1,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,1,0,1,1,1
Prefixes,1.5,1,0,1,1,0,0,0,1,0,1,1,0,41,0,0,3,0,0,4,0,1,6,1
AdaptiveResultTreeImpl,1.98,16,5,1,8,1,1,0,3,2,114,3,100,1038,0,0,7,2,0,121,0,0.89,239,0.98
DTMDocument,2.36,1,0,1,9,0,0,2.5,2,3,17,1,0,1447,1,0,13,2,2,96,0,0.79,227,0.97
MethodGenerator,4.1,6,0,1,11,67,93,4,2,3,34,3,101,1963,30,0,36,1,6,42,0,0.01,172,0.97
Expression,1.23,0,0,1,6,19,34,0,1,0,15,0,0,515,24,2,2,0,109,30,0,0.03,37,0.97
SymbolTable,2.21,5,0,1,6,21,34,2,1,0,6,5,100,279,0,0,12,1,0,29,0,0.08,64,0.96
XConnection,3.68,8,0,1,18,2,7,3.5,4,0,41,7,110,1193,0,0,16,1,0,40,0,0.19,147,0.96
NodeSetType,1.57,1,9,1,5,0,0,0,0,1,8,1,0,236,6,0,0,1,0,21,0,0.12,33,0.95
StringType,1.28,1,10,1,4,1,1,0,0,1,6,1,0,160,3,0,0,1,0,18,0,0.1,23,0.94
MultiDOM,1.72,8,0,1,12,3,5,0.5,4,0,34,4,100,577,5,0,8,3,0,53,0,0.38,91,0.94
OutputProperties,2.11,0,1,0,8,5,31,2,0,2,19,0,0,580,29,0,2,1,0,35,0,0.22,74,0.94
SAXImpl,2.93,2,0,0.29,49,9,56,3.5,9,5,85,2,0,1661,8,0,29,4,0,75,0,0.05,220,0.94
FunctionCall,5.63,9,2,0.67,15,2,2,4,4,2,51,7,100,934,8,0,31,0,27,27,1,0.39,152,0.93
ProcessorOutputElem,1,2,1,1,6,0,0,0,1,3,18,2,0,178,12,0,2,0,0,14,0,1,14,0.93
DTMAxisIterator,0,0,0,1,0,14,52,0,0,0,0,0,0,82,0,0,1,0,76,12,0,0,0,0.92
XString,1.78,0,9,0.25,7,2,2,0.5,1,2,8,0,0,1022,0,0,2,2,2,49,0,0,87,0.92
LiteralElement,6.17,12,0,1,16,2,3,3.5,1,2,38,7,110,479,6,0,6,1,0,18,0,0.18,111,0.91
TransformerHandlerImpl,2.86,8,0,1,7,1,1,0,2,0,25,1,100,895,0,0,16,2,0,35,1,0.51,100,0.91
XSLTElementProcessor,2.6,8,0,0,9,2,13,2.5,2,2,27,4,0,318,10,0,3,2,21,15,0,0.02,39,0.91
NodeIterator,0,0,0,1,0,0,0,0,0,0,0,0,0,55,0,0,1,0,1,10,0,0,0,0.91
BoolStack,1.29,0,0,1,0,4,12,0,0,0,0,0,0,159,0,0,3,1,0,14,0,0.83,18,0.91
NamespaceSupport2,1.45,3,0,1,2,1,1,0,1,1,11,1,0,322,0,0,2,0,0,11,0,0.8,16,0.91
XStringForFSB,3.1,0,24,1,6,0,0,2.5,0,3,11,0,0,875,1,0,5,0,0,31,2,0.37,96,0.9
NodeType,1.55,1,8,1,7,0,0,0,0,1,14,1,0,239,7,0,1,2,0,22,0,0.11,34,0.9
ResultTreeType,1.64,1,9,1,6,0,0,0,0,1,12,1,0,349,6,0,1,2,0,22,0,0.14,36,0.9
